t+5,t+6,t+7,t+8
0.0,42.0,0.0,0.0
42.0,0.0,0.0,17.5
0.0,0.0,17.5,185.5
0.0,17.5,185.5,0.0
17.5,185.5,0.0,78.5
185.5,0.0,78.5,0.0
0.0,78.5,0.0,0.0
78.5,0.0,0.0,169.5
0.0,0.0,169.5,0.0
0.0,169.5,0.0,10.5
169.5,0.0,10.5,0.0
0.0,10.5,0.0,211.5
10.5,0.0,211.5,0.0
0.0,211.5,0.0,0.0
211.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,290.5
0.0,0.0,290.5,40.8
0.0,290.5,40.8,0.0
290.5,40.8,0.0,0.0
40.8,0.0,0.0,183.0
0.0,0.0,183.0,64.0
0.0,183.0,64.0,0.0
183.0,64.0,0.0,0.0
64.0,0.0,0.0,0.0
0.0,0.0,0.0,216.0
0.0,0.0,216.0,7.2
0.0,216.0,7.2,0.0
216.0,7.2,0.0,0.0
7.2,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,177.0
0.0,0.0,177.0,0.0
0.0,177.0,0.0,0.0
177.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.5
0.0,0.0,1.5,0.0
0.0,1.5,0.0,0.0
1.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,28.0
0.0,0.0,28.0,1.0
0.0,28.0,1.0,0.0
28.0,1.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.0,0.0,198.0
0.0,0.0,198.0,6.0
0.0,198.0,6.0,0.0
198.0,6.0,0.0,60.0
6.0,0.0,60.0,2.5
0.0,60.0,2.5,0.0
60.0,2.5,0.0,0.0
2.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,124.0
0.0,0.0,124.0,5.5
0.0,124.0,5.5,0.0
124.0,5.5,0.0,0.0
5.5,0.0,0.0,0.0
0.0,0.0,0.0,67.0
0.0,0.0,67.0,18.0
0.0,67.0,18.0,0.0
67.0,18.0,0.0,0.0
18.0,0.0,0.0,174.0
0.0,0.0,174.0,7.0
0.0,174.0,7.0,0.0
174.0,7.0,0.0,0.0
7.0,0.0,0.0,0.0
0.0,0.0,0.0,169.0
0.0,0.0,169.0,7.0
0.0,169.0,7.0,5.0
169.0,7.0,5.0,50.0
7.0,5.0,50.0,0.0
5.0,50.0,0.0,0.0
50.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,223.0
0.0,0.0,223.0,19.5
0.0,223.0,19.5,0.0
223.0,19.5,0.0,0.0
19.5,0.0,0.0,111.5
0.0,0.0,111.5,0.0
0.0,111.5,0.0,81.5
111.5,0.0,81.5,0.0
0.0,81.5,0.0,36.0
81.5,0.0,36.0,0.0
0.0,36.0,0.0,0.0
36.0,0.0,0.0,53.0
0.0,0.0,53.0,0.0
0.0,53.0,0.0,0.0
53.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,125.0
0.0,0.0,125.0,0.0
0.0,125.0,0.0,127.0
125.0,0.0,127.0,0.0
0.0,127.0,0.0,0.0
127.0,0.0,0.0,0.0
0.0,0.0,0.0,192.0
0.0,0.0,192.0,129.0
0.0,192.0,129.0,0.0
192.0,129.0,0.0,0.0
129.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,70.0
0.0,0.0,70.0,61.0
0.0,70.0,61.0,14.0
70.0,61.0,14.0,0.0
61.0,14.0,0.0,0.0
14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,528.0
0.0,0.0,528.0,128.0
0.0,528.0,128.0,0.0
528.0,128.0,0.0,0.0
128.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,528.0
0.0,0.0,528.0,240.0
0.0,528.0,240.0,26.0
528.0,240.0,26.0,0.0
240.0,26.0,0.0,0.0
26.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,312.0
0.0,0.0,312.0,177.0
0.0,312.0,177.0,7.5
312.0,177.0,7.5,280.5
177.0,7.5,280.5,0.0
7.5,280.5,0.0,0.0
280.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,109.5
0.0,0.0,109.5,0.0
0.0,109.5,0.0,125.0
109.5,0.0,125.0,0.0
0.0,125.0,0.0,0.0
125.0,0.0,0.0,6.5
0.0,0.0,6.5,0.0
0.0,6.5,0.0,0.0
6.5,0.0,0.0,74.0
0.0,0.0,74.0,184.5
0.0,74.0,184.5,98.0
74.0,184.5,98.0,0.0
184.5,98.0,0.0,0.0
98.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,244.1
0.0,0.0,244.1,0.0
0.0,244.1,0.0,0.0
244.1,0.0,0.0,367.6
0.0,0.0,367.6,0.0
0.0,367.6,0.0,220.6
367.6,0.0,220.6,0.0
0.0,220.6,0.0,372.4
220.6,0.0,372.4,0.0
0.0,372.4,0.0,0.0
372.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,13.4
0.0,0.0,13.4,0.0
0.0,13.4,0.0,0.0
13.4,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,6.0,0.0
0.0,6.0,0.0,0.0
6.0,0.0,0.0,0.0
0.0,0.0,0.0,72.0
0.0,0.0,72.0,14.3
0.0,72.0,14.3,0.0
72.0,14.3,0.0,0.0
14.3,0.0,0.0,240.0
0.0,0.0,240.0,11.8
0.0,240.0,11.8,0.0
240.0,11.8,0.0,0.0
11.8,0.0,0.0,1.0
0.0,0.0,1.0,105.0
0.0,1.0,105.0,0.0
1.0,105.0,0.0,0.0
105.0,0.0,0.0,0.0
0.0,0.0,0.0,264.0
0.0,0.0,264.0,0.0
0.0,264.0,0.0,175.8
264.0,0.0,175.8,12.0
0.0,175.8,12.0,0.0
175.8,12.0,0.0,0.0
12.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,22.0
0.0,0.0,22.0,21.0
0.0,22.0,21.0,0.0
22.0,21.0,0.0,0.0
21.0,0.0,0.0,0.0
0.0,0.0,0.0,150.8
0.0,0.0,150.8,0.0
0.0,150.8,0.0,0.0
150.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,255.8
0.0,0.0,255.8,0.0
0.0,255.8,0.0,0.0
255.8,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,206.0
0.0,0.0,206.0,0.0
0.0,206.0,0.0,0.0
206.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,464.9
0.0,0.0,464.9,0.0
0.0,464.9,0.0,240.2
464.9,0.0,240.2,222.54
0.0,240.2,222.54,0.0
240.2,222.54,0.0,0.0
222.54,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,521.46
0.0,0.0,521.46,0.0
0.0,521.46,0.0,0.0
521.46,0.0,0.0,0.0
0.0,0.0,0.0,142.8
0.0,0.0,142.8,0.0
0.0,142.8,0.0,0.0
142.8,0.0,0.0,0.0
0.0,0.0,0.0,74.0
0.0,0.0,74.0,48.1
0.0,74.0,48.1,0.0
74.0,48.1,0.0,0.0
48.1,0.0,0.0,0.0
0.0,0.0,0.0,198.5
0.0,0.0,198.5,0.0
0.0,198.5,0.0,0.0
198.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,359.0
0.0,0.0,359.0,0.0
0.0,359.0,0.0,0.0
359.0,0.0,0.0,255.8
0.0,0.0,255.8,290.64
0.0,255.8,290.64,5.55
255.8,290.64,5.55,0.0
290.64,5.55,0.0,690.0
5.55,0.0,690.0,0.0
0.0,690.0,0.0,0.0
690.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,146.5
0.0,0.0,146.5,0.0
0.0,146.5,0.0,0.0
146.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,110.0
0.0,0.0,110.0,330.5
0.0,110.0,330.5,0.0
110.0,330.5,0.0,281.0
330.5,0.0,281.0,0.0
0.0,281.0,0.0,329.0
281.0,0.0,329.0,17.0
0.0,329.0,17.0,0.0
329.0,17.0,0.0,0.0
17.0,0.0,0.0,180.0
0.0,0.0,180.0,0.0
0.0,180.0,0.0,0.0
180.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,146.0
0.0,0.0,146.0,0.0
0.0,146.0,0.0,0.0
146.0,0.0,0.0,0.0
0.0,0.0,0.0,165.5
0.0,0.0,165.5,328.0
0.0,165.5,328.0,0.0
165.5,328.0,0.0,0.0
328.0,0.0,0.0,0.0
0.0,0.0,0.0,84.0
0.0,0.0,84.0,0.0
0.0,84.0,0.0,0.0
84.0,0.0,0.0,0.0
0.0,0.0,0.0,81.0
0.0,0.0,81.0,0.0
0.0,81.0,0.0,0.0
81.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,165.0
0.0,0.0,165.0,165.0
0.0,165.0,165.0,0.0
165.0,165.0,0.0,0.0
165.0,0.0,0.0,127.0
0.0,0.0,127.0,254.0
0.0,127.0,254.0,0.0
127.0,254.0,0.0,126.5
254.0,0.0,126.5,0.0
0.0,126.5,0.0,0.0
126.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,16.5
0.0,0.0,16.5,0.0
0.0,16.5,0.0,0.0
16.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,618.0
0.0,0.0,618.0,0.0
0.0,618.0,0.0,0.0
618.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,257.0
0.0,0.0,257.0,0.0
0.0,257.0,0.0,5.0
257.0,0.0,5.0,0.0
0.0,5.0,0.0,0.0
5.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,403.0
0.0,0.0,403.0,0.0
0.0,403.0,0.0,0.0
403.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,448.0
0.0,0.0,448.0,0.0
0.0,448.0,0.0,0.0
448.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,216.0
0.0,0.0,216.0,0.0
0.0,216.0,0.0,0.0
216.0,0.0,0.0,0.0
0.0,0.0,0.0,108.0
0.0,0.0,108.0,0.0
0.0,108.0,0.0,0.0
108.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,231.95
0.0,0.0,231.95,5.05
0.0,231.95,5.05,0.0
231.95,5.05,0.0,0.0
5.05,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,35.0
0.0,0.0,35.0,0.0
0.0,35.0,0.0,290.0
35.0,0.0,290.0,2.5
0.0,290.0,2.5,0.0
290.0,2.5,0.0,0.0
2.5,0.0,0.0,0.0
0.0,0.0,0.0,326.0
0.0,0.0,326.0,10.0
0.0,326.0,10.0,0.0
326.0,10.0,0.0,245.0
10.0,0.0,245.0,6.0
0.0,245.0,6.0,0.0
245.0,6.0,0.0,0.0
6.0,0.0,0.0,163.0
0.0,0.0,163.0,235.5
0.0,163.0,235.5,238.0
163.0,235.5,238.0,445.0
235.5,238.0,445.0,0.0
238.0,445.0,0.0,0.0
445.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,260.62
0.0,0.0,260.62,4.38
0.0,260.62,4.38,0.0
260.62,4.38,0.0,0.0
4.38,0.0,0.0,326.0
0.0,0.0,326.0,0.0
0.0,326.0,0.0,325.77
326.0,0.0,325.77,1.23
0.0,325.77,1.23,0.0
325.77,1.23,0.0,0.0
1.23,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,220.5
0.0,0.0,220.5,0.0
0.0,220.5,0.0,0.0
220.5,0.0,0.0,425.0
0.0,0.0,425.0,0.0
0.0,425.0,0.0,0.0
425.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,72.0
0.0,0.0,72.0,24.0
0.0,72.0,24.0,0.0
72.0,24.0,0.0,0.0
24.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.0
0.0,0.0,3.0,0.0
0.0,3.0,0.0,168.0
3.0,0.0,168.0,0.0
0.0,168.0,0.0,0.0
168.0,0.0,0.0,20.5
0.0,0.0,20.5,0.0
0.0,20.5,0.0,0.0
20.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,50.0
0.0,0.0,50.0,0.0
0.0,50.0,0.0,913.0
50.0,0.0,913.0,0.0
0.0,913.0,0.0,24.5
913.0,0.0,24.5,0.0
0.0,24.5,0.0,0.0
24.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,159.38
0.0,0.0,159.38,53.69
0.0,159.38,53.69,0.0
159.38,53.69,0.0,152.67
53.69,0.0,152.67,0.0
0.0,152.67,0.0,0.0
152.67,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,835.32
0.0,0.0,835.32,0.0
0.0,835.32,0.0,0.0
835.32,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,44.5
0.0,0.0,44.5,475.03
0.0,44.5,475.03,0.0
44.5,475.03,0.0,182.87
475.03,0.0,182.87,117.47
0.0,182.87,117.47,0.0
182.87,117.47,0.0,106.97
117.47,0.0,106.97,0.0
0.0,106.97,0.0,0.0
106.97,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,167.92
0.0,0.0,167.92,0.0
0.0,167.92,0.0,248.57
167.92,0.0,248.57,0.0
0.0,248.57,0.0,0.0
248.57,0.0,0.0,167.77
0.0,0.0,167.77,328.94
0.0,167.77,328.94,0.0
167.77,328.94,0.0,314.47
328.94,0.0,314.47,0.0
0.0,314.47,0.0,0.0
314.47,0.0,0.0,125.16
0.0,0.0,125.16,0.0
0.0,125.16,0.0,0.0
125.16,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,788.27
0.0,0.0,788.27,0.0
0.0,788.27,0.0,560.1
788.27,0.0,560.1,198.29
0.0,560.1,198.29,0.0
560.1,198.29,0.0,0.0
198.29,0.0,0.0,862.5
0.0,0.0,862.5,102.61
0.0,862.5,102.61,0.0
862.5,102.61,0.0,0.0
102.61,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,180.02
0.0,0.0,180.02,300.59
0.0,180.02,300.59,41.98
180.02,300.59,41.98,0.0
300.59,41.98,0.0,11.75
41.98,0.0,11.75,0.0
0.0,11.75,0.0,0.0
11.75,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,352.39
0.0,0.0,352.39,116.21
0.0,352.39,116.21,654.9
352.39,116.21,654.9,371.6
116.21,654.9,371.6,0.07
654.9,371.6,0.07,27.0
371.6,0.07,27.0,0.0
0.07,27.0,0.0,0.0
27.0,0.0,0.0,0.0
0.0,0.0,0.0,500.38
0.0,0.0,500.38,1960.51
0.0,500.38,1960.51,918.29
500.38,1960.51,918.29,601.32
1960.51,918.29,601.32,0.0
918.29,601.32,0.0,987.63
601.32,0.0,987.63,154.68
0.0,987.63,154.68,0.0
987.63,154.68,0.0,0.0
154.68,0.0,0.0,438.06
0.0,0.0,438.06,951.7
0.0,438.06,951.7,107.92
438.06,951.7,107.92,0.0
951.7,107.92,0.0,0.0
107.92,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,175.0
0.0,0.0,175.0,0.0
0.0,175.0,0.0,0.0
175.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,55.0
0.0,0.0,55.0,0.0
0.0,55.0,0.0,0.0
55.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,10.0
0.0,0.0,10.0,0.0
0.0,10.0,0.0,0.0
10.0,0.0,0.0,0.0
0.0,0.0,0.0,7.2
0.0,0.0,7.2,0.0
0.0,7.2,0.0,0.0
7.2,0.0,0.0,0.0
0.0,0.0,0.0,6.0
0.0,0.0,6.0,0.0
0.0,6.0,0.0,0.0
6.0,0.0,0.0,0.0
0.0,0.0,0.0,613.0
0.0,0.0,613.0,14.0
0.0,613.0,14.0,0.0
613.0,14.0,0.0,0.0
14.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,2.8
0.0,0.0,2.8,0.0
0.0,2.8,0.0,0.0
2.8,0.0,0.0,5.0
0.0,0.0,5.0,3.0
0.0,5.0,3.0,0.0
5.0,3.0,0.0,496.0
3.0,0.0,496.0,0.0
0.0,496.0,0.0,0.0
496.0,0.0,0.0,17.0
0.0,0.0,17.0,0.0
0.0,17.0,0.0,1070.5
17.0,0.0,1070.5,0.0
0.0,1070.5,0.0,0.0
1070.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,490.37
0.0,0.0,490.37,0.0
0.0,490.37,0.0,1.63
490.37,0.0,1.63,0.0
0.0,1.63,0.0,996.0
1.63,0.0,996.0,0.0
0.0,996.0,0.0,0.0
996.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,504.0
0.0,0.0,504.0,0.0
0.0,504.0,0.0,0.0
504.0,0.0,0.0,0.0
0.0,0.0,0.0,732.0
0.0,0.0,732.0,0.0
0.0,732.0,0.0,0.0
732.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,491.5
0.0,0.0,491.5,40.0
0.0,491.5,40.0,24.0
491.5,40.0,24.0,348.0
40.0,24.0,348.0,0.0
24.0,348.0,0.0,0.0
348.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,430.0
0.0,0.0,430.0,0.0
0.0,430.0,0.0,0.0
430.0,0.0,0.0,90.0
0.0,0.0,90.0,0.0
0.0,90.0,0.0,442.0
90.0,0.0,442.0,0.0
0.0,442.0,0.0,0.0
442.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,1106.0
0.0,0.0,1106.0,366.0
0.0,1106.0,366.0,0.0
1106.0,366.0,0.0,0.0
366.0,0.0,0.0,0.0
0.0,0.0,0.0,1033.0
0.0,421.5,10.0,0.0
421.5,10.0,0.0,0.0
10.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,63.5
0.0,0.0,63.5,202.5
0.0,63.5,202.5,0.0
63.5,202.5,0.0,0.0
202.5,0.0,0.0,0.0
0.0,0.0,0.0,49.0
0.0,0.0,49.0,0.0
0.0,49.0,0.0,0.0
49.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,296.0
0.0,0.0,296.0,0.0
0.0,296.0,0.0,0.0
296.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,125.5
0.0,0.0,125.5,0.0
0.0,125.5,0.0,0.0
125.5,0.0,0.0,112.5
0.0,0.0,112.5,0.0
0.0,112.5,0.0,0.0
112.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,543.5
0.0,0.0,543.5,0.0
0.0,543.5,0.0,0.0
543.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,100.5
0.0,0.0,100.5,0.0
0.0,100.5,0.0,0.0
100.5,0.0,0.0,351.5
0.0,0.0,351.5,0.0
0.0,351.5,0.0,0.0
351.5,0.0,0.0,292.0
0.0,0.0,292.0,0.0
0.0,292.0,0.0,77.0
292.0,0.0,77.0,0.0
0.0,77.0,0.0,0.0
77.0,0.0,0.0,34.52
0.0,0.0,34.52,234.0
0.0,34.52,234.0,0.0
34.52,234.0,0.0,0.0
234.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,444.98
0.0,0.0,444.98,0.0
0.0,444.98,0.0,0.0
444.98,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,232.0
0.0,0.0,232.0,0.0
0.0,232.0,0.0,0.0
232.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,174.0
0.0,0.0,174.0,0.0
0.0,174.0,0.0,0.0
174.0,0.0,0.0,58.0
0.0,0.0,58.0,60.0
0.0,58.0,60.0,0.0
58.0,60.0,0.0,19.57
60.0,0.0,19.57,0.93
0.0,19.57,0.93,0.0
19.57,0.93,0.0,313.12
0.93,0.0,313.12,52.79
0.0,313.12,52.79,0.0
313.12,52.79,0.0,166.76
52.79,0.0,166.76,120.33
0.0,166.76,120.33,7.5
166.76,120.33,7.5,0.0
120.33,7.5,0.0,0.0
7.5,0.0,0.0,0.0
0.0,0.0,0.0,174.0
0.0,0.0,174.0,100.5
0.0,174.0,100.5,0.0
174.0,100.5,0.0,0.0
100.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,184.0
0.0,0.0,184.0,4.5
0.0,184.0,4.5,0.0
184.0,4.5,0.0,0.0
4.5,0.0,0.0,188.0
0.0,0.0,188.0,0.0
0.0,188.0,0.0,2.0
188.0,0.0,2.0,63.5
0.0,2.0,63.5,0.0
2.0,63.5,0.0,0.0
63.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,18.5
0.0,0.0,18.5,0.0
0.0,18.5,0.0,0.0
18.5,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,157.0
0.0,0.0,157.0,9.0
0.0,157.0,9.0,0.0
157.0,9.0,0.0,40.0
9.0,0.0,40.0,0.0
0.0,40.0,0.0,0.0
40.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,98.0
0.0,0.0,98.0,6.0
0.0,98.0,6.0,0.0
98.0,6.0,0.0,0.0
6.0,0.0,0.0,0.0
0.0,0.0,0.0,49.0
0.0,0.0,49.0,2.0
0.0,49.0,2.0,0.0
49.0,2.0,0.0,0.0
2.0,0.0,0.0,137.0
0.0,0.0,137.0,4.5
0.0,137.0,4.5,0.0
137.0,4.5,0.0,0.0
4.5,0.0,0.0,137.0
0.0,0.0,137.0,6.0
0.0,137.0,6.0,0.0
137.0,6.0,0.0,0.0
